age,bmi,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,total_days_injured,season_days_injured_prev_season
-0.1620970640945594,0.9140747092211343,,,0.04583453467344386,
-0.1620970640945594,0.9140747092211343,-0.42956523327595175,0.5369006532088375,0.04583453467344386,-0.382946858569918
-0.41617932962109233,-1.9681047844316528,-0.42956523327595175,0.5369006532088375,0.04583453467344386,-0.382946858569918
-0.41617932962109233,-1.9681047844316528,-0.42956523327595175,0.5369006532088375,0.04583453467344386,-0.382946858569918
0.09198520143197353,0.9140747092211343,-0.42956523327595175,0.5369006532088375,0.04583453467344386,-0.382946858569918
0.09198520143197353,0.9140747092211343,-0.2662002466889804,0.49435670032288004,0.04583453467344386,0.30512859831916617
-0.1620970640945594,-1.9681047844316528,-0.15729025563099963,0.4659940650655744,0.04583453467344386,0.30512859831916617
-0.1620970640945594,-1.9681047844316528,-0.07949740487529887,0.44573503988178553,0.04583453467344386,0.30512859831916617
0.3460674669585065,0.9140747092211343,-0.021152766808523456,0.4305407709939436,0.04583453467344386,0.30512859831916617
0.3460674669585065,0.9140747092211343,0.0023192140229380057,0.40690524161285613,0.04583453467344386,0.13904141907007686
0.09198520143197353,-1.9681047844316528,0.021096798688107057,0.3879968181079862,0.04583453467344386,0.13904141907007686
0.09198520143197353,-1.9681047844316528,0.036460277050518186,0.37252628978581953,0.04583453467344386,0.13904141907007686
-0.6702615951476253,-1.5402481968817405,,,1.126441053880968,
-0.41617932962109233,-1.5402481968817405,-0.6830626262557349,0.9623401820684129,1.126441053880968,-0.5964875176044614
-1.432508391727224,1.5385957475698055,,,-0.7683210619897591,
-0.9243438606741582,1.5385957475698055,-0.021152766808523456,-0.10125864008052574,-0.7683210619897591,-0.03890913012537592
-1.432508391727224,-0.5028130993513198,,,0.05570308736027056,
0.8542319980115723,1.147287433619198,,,-1.029837708190667,
1.6164787945911712,0.2875104605558592,,,-0.99036349744336,
-1.1784261262006912,0.03595972519099327,,,-1.1285232350589338,
-0.9243438606741582,0.5654261578426355,,,-0.8127295490804793,
-0.1620970640945594,0.5654261578426355,-0.5422307412669665,-1.6966568733039338,-0.8127295490804793,-0.47785381814082617
1.6164787945911712,-1.3959789196327475,,,-0.4969358631020248,
-0.1620970640945594,0.6595673201013227,,,-0.541344350192745,
0.09198520143197353,0.6595673201013227,-0.49998117577033596,1.0687000642833069,-0.541344350192745,-0.44226370830173556
0.3460674669585065,0.6595673201013227,-0.6760210320062964,1.2282398876056475,-0.541344350192745,-0.7388479569608236
0.6001497324850394,0.6595673201013227,-0.5985634952624738,1.1041533583549383,-0.541344350192745,-0.3948102285162815
-1.1784261262006912,0.09822719755393074,,,-1.0989175769984538,
-1.686590657253757,-0.41103740052977844,,,-0.97556066841312,
-1.1784261262006912,-0.41103740052977844,-0.7393953802512422,0.4305407709939436,-0.97556066841312,-0.6439409973899154
-0.9243438606741582,-0.41103740052977844,-0.9224768307366411,0.909160240960966,-0.97556066841312,-0.952388615995367
0.09198520143197353,-1.245628305768126,,,0.5293936163279523,
0.6001497324850394,-1.245628305768126,2.9785663834522427,-2.334816166593297,0.5293936163279523,2.4879886684500536
0.8542319980115723,-1.245628305768126,1.295625357836461,-1.0053176389071237,0.5293936163279523,-0.34735674873082745
1.1083142635381054,-1.245628305768126,0.5327859808139652,-0.4557915807968385,0.5293936163279523,-0.8574816564244587
-0.6702615951476253,-1.2493827185571509,,,-0.34397329645621094,
-0.41617932962109233,-1.2493827185571509,0.7393394121308258,-0.8457778155847828,-0.34397329645621094,0.6017128469782541
0.3460674669585065,1.234782500800778,,,-1.0397062608774936,
-0.6702615951476253,0.8212015373906569,,,2.024479348382198,
-0.41617932962109233,0.49406495852042814,,,-0.2946305330220774,
-0.1620970640945594,0.49406495852042814,-0.16198465179729185,-0.31397840451031345,-0.2946305330220774,-0.1575428295890111
0.09198520143197353,0.49406495852042814,-0.42252363902651335,-0.7925978744773359,-0.2946305330220774,-0.5964875176044614
0.3460674669585065,-1.1822461470868206,,,-1.0397062608774936,
-1.432508391727224,-0.639153333686762,,,-0.5660157319098118,
-1.1784261262006912,-0.639153333686762,-0.9506432077343948,0.5369006532088375,-0.5660157319098118,-0.8218915465853682
-0.9243438606741582,-0.639153333686762,-0.9295184249860795,-0.4735182278326543,-0.5660157319098118,-0.7863014367462776
-0.6702615951476253,-0.639153333686762,-0.8051169265793342,-0.3494316985819446,-0.5660157319098118,-0.48971718808718967
0.09198520143197353,0.704069833870786,,,-0.7831238910199992,
-1.1784261262006912,-2.003855675349563,,,-0.8966122469185063,
-0.9243438606741582,-2.003855675349563,-0.5281475527680897,1.1750599464982006,-0.8966122469185063,-0.4659904481944626
-0.6702615951476253,-2.003855675349563,-0.8098113227456264,0.5900805943162843,-0.8966122469185063,-0.9405252460490034
-0.41617932962109233,-2.003855675349563,-0.819200115078211,0.8914335939251499,-0.8966122469185063,-0.72698458701446
-0.1620970640945594,-2.003855675349563,-0.8555816853669761,1.0421100937295833,-0.8966122469185063,-0.8337549165317317
0.8542319980115723,0.0004832435352596914,,,-0.13179941368943682,
1.3623965290646383,0.0004832435352596914,0.37317651116002803,0.0051012421343681275,-0.13179941368943682,0.2932652283728026
1.6164787945911712,0.0004832435352596914,0.20417824917350594,-0.2076185222954196,-0.13179941368943682,0.008544349660078157
0.6001497324850394,-0.08564088659947496,,,0.7810417098420332,
0.8542319980115723,-0.08564088659947496,2.006826377029741,-1.377577226659252,0.7810417098420332,1.669416142150971
1.1083142635381054,-0.08564088659947496,1.0210031821083625,-0.633058051154995,0.7810417098420332,0.008544349660078157
0.3460674669585065,0.21405845805328902,,,-0.9656921157262932,
0.09198520143197353,-1.1454155363718346,,,3.39620817185111,
0.3460674669585065,-1.1454155363718346,2.894067252458982,-0.42033828672520734,3.39620817185111,2.4168084487718726
0.6001497324850394,-1.1454155363718346,1.5843307220634362,-0.5266981689401012,3.39620817185111,0.210221638748258
0.8542319980115723,-1.1454155363718346,2.265018166175816,-0.7039646392982576,3.39620817185111,3.0337036859827755
1.1083142635381054,-1.1454155363718346,2.0878047108982827,-0.6064680806012716,3.39620817185111,1.2897883038673383
-2.194755188306823,-1.0142813610199843,,,-1.1630631694628273,
0.3460674669585065,0.36375382770422,,,0.10011157445099073,
1.1083142635381054,0.36375382770422,1.6969962300544508,-0.2076185222954196,0.10011157445099073,1.4084220033309736
1.3623965290646383,0.36375382770422,0.3661349169105896,0.37736082988649666,0.10011157445099073,-0.8337549165317317
0.6001497324850394,0.19331162702895885,,,-1.0989175769984538,
-1.432508391727224,-0.3022240580149967,,,0.11984867982464413,
-1.1784261262006912,-0.3022240580149967,-1.021059150228779,0.3241808887790497,0.11984867982464413,-0.8812083963171858
-0.9243438606741582,-0.3022240580149967,-0.97176799048271,0.5900805943162843,0.11984867982464413,-0.7981648066926412
-0.6702615951476253,-0.3022240580149967,-0.7628673610827037,0.5723539472804683,0.11984867982464413,-0.3117666388917369
-0.41617932962109233,-0.3022240580149967,-0.5915219010130354,0.6964404765311782,0.11984867982464413,-0.08636260991083
-0.9243438606741582,-1.9135226336950568,,,-0.3291704674259709,
-0.6702615951476253,1.2447173058611865,,,-1.1630631694628273,
0.6001497324850394,0.8418056823454094,,,0.3517596679650717,
-0.9243438606741582,-0.8112607479228873,,,0.2974826281875248,
-0.41617932962109233,-0.8112607479228873,1.1336686900993773,-0.9521376977996767,0.2974826281875248,0.9338872054764327
-0.1620970640945594,-0.8112607479228873,0.288677380166767,-0.42033828672520734,0.2974826281875248,-0.48971718808718967
0.09198520143197353,-0.8112607479228873,-0.06809672847144618,-0.4557915807968385,0.2974826281875248,-0.679531107229006
2.37872559117077,0.24615107133470543,,,-1.2222744855837875,
0.09198520143197353,0.09044476624976988,,,1.0228212506692875,
0.3460674669585065,0.09044476624976988,0.23234462617125962,0.6432605354237313,1.0228212506692875,0.17463152890916744
0.8542319980115723,0.09044476624976988,0.007013610189230218,1.0687000642833069,1.0228212506692875,-0.2049963093744652
1.1083142635381054,0.09044476624976988,1.0350863706072393,0.6078072413521002,1.0228212506692875,2.582895628020962
0.6001497324850394,0.3921506339281876,,,-1.1087861296852803,
0.6001497324850394,0.3921506339281876,-0.7816449457478727,1.3877797109279884,-1.1087861296852803,-0.679531107229006
0.8542319980115723,0.3921506339281876,-0.7816449457478727,1.3877797109279884,-1.1087861296852803,-0.679531107229006
0.8542319980115723,0.3921506339281876,-0.8379776997433801,1.4941395931428822,-1.1087861296852803,-0.8218915465853682
1.1083142635381054,-1.2348323214047183,,,-0.6696355351214921,
1.6164787945911712,-1.2348323214047183,0.54217477314655,-1.0584975800145706,-0.6696355351214921,0.43562566772916483
1.1083142635381054,-0.9493547548011035,,,-1.2025373802101342,
-1.1784261262006912,-1.1236628825823853,,,0.356693944308485,
-0.9243438606741582,-1.1236628825823853,0.4717588306521659,-1.8030167555188277,0.356693944308485,0.3763088179973473
-0.6702615951476253,0.5145416243709193,,,0.4800508528938188,
-0.41617932962109233,0.5145416243709193,-0.9224768307366411,1.3877797109279884,0.4800508528938188,-0.7981648066926412
-0.1620970640945594,0.5145416243709193,0.9576288338634168,0.3241808887790497,0.4800508528938188,2.3693549689864186
1.6164787945911712,0.24896887595115014,,,-0.03311388682116977,
0.3460674669585065,2.54425016925111,,,0.440576642146512,
0.6001497324850394,2.54425016925111,-0.00706957830964662,-1.5902969910890399,0.440576642146512,-0.0270457601790124
0.8542319980115723,2.54425016925111,1.2322510095915151,-1.1116775211220176,0.440576642146512,2.060907350380967
-1.686590657253757,-1.4483343063029062,,,0.10504585079440408,
1.3623965290646383,0.37458623744633535,,,-1.0989175769984538,
-1.686590657253757,0.46577620684780685,,,-0.03311388682116977,
-1.432508391727224,0.46577620684780685,-0.23240059429167603,-1.0584975800145706,-0.03311388682116977,-0.21685967932082872
-1.1784261262006912,0.46577620684780685,-0.2605669712894297,-0.42033828672520734,-0.03311388682116977,-0.2643131591062828
-0.9243438606741582,0.46577620684780685,-0.43425962944224417,0.21782100656415587,-0.03311388682116977,-0.679531107229006
-0.6702615951476253,0.46577620684780685,-0.49646037864561676,0.29759091822532624,-0.03311388682116977,-0.5964875176044614
2.124643325644237,0.098035003274955,,,0.34189111527824495,
2.124643325644237,0.098035003274955,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
-0.9243438606741582,-0.17925510853797555,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
-0.9243438606741582,-0.17925510853797555,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
-1.432508391727224,-0.9646175540482377,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
-1.432508391727224,-0.9646175540482377,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
2.632807856697303,0.098035003274955,-0.5281475527680897,0.11146112434926199,0.34189111527824495,-0.4659904481944626
2.632807856697303,0.098035003274955,-0.5482663934807709,0.17223819990063008,0.34189111527824495,-0.5846241476580978
-0.41617932962109233,-0.17925510853797555,-0.5633555240152818,0.21782100656415587,0.34189111527824495,-0.5846241476580978
-0.41617932962109233,-0.17925510853797555,-0.5750915144310126,0.25327430063578665,0.34189111527824495,-0.5846241476580978
-0.9243438606741582,-0.9646175540482377,-0.584480306763597,0.28163693589309235,0.34189111527824495,-0.5846241476580978
-0.9243438606741582,-0.9646175540482377,-0.5921620459448026,0.3048427283763416,0.34189111527824495,-0.5846241476580978
2.8868901222238357,0.098035003274955,-0.5985634952624738,0.3241808887790497,0.34189111527824495,-0.5846241476580978
2.8868901222238357,0.098035003274955,-0.4728981209648036,0.26691018297102975,0.34189111527824495,0.8508436158518881
-0.1620970640945594,-0.17925510853797555,-0.36518494299537196,0.21782100656415587,0.34189111527824495,0.8508436158518881
-0.1620970640945594,-0.17925510853797555,-0.2718335220885311,0.17527705367819846,0.34189111527824495,0.8508436158518881
-0.6702615951476253,-0.9646175540482377,-0.1901510287950455,0.13805109490298545,0.34189111527824495,0.8508436158518881
-0.6702615951476253,-0.9646175540482377,-0.11807824059491101,0.10520466068956276,0.34189111527824495,0.8508436158518881
3.140972387750369,0.098035003274955,-0.054013539972569344,0.07600783027763083,0.34189111527824495,0.8508436158518881
3.140972387750369,0.098035003274955,-0.03375351441278164,0.061080127510628135,0.34189111527824495,0.25767511853371206
0.09198520143197353,-0.17925510853797555,-0.015519491408972642,0.04764519502032552,0.34189111527824495,0.25767511853371206
0.09198520143197353,-0.17925510853797555,0.0009779579754258306,0.035489779910051984,0.34189111527824495,0.25767511853371206
-0.41617932962109233,-0.9646175540482377,0.01597563923397008,0.024439402537076275,0.34189111527824495,0.25767511853371206
-0.41617932962109233,-0.9646175540482377,0.02966917429611896,0.014349927544358751,0.34189111527824495,0.25767511853371206
-0.41617932962109233,-0.16939091137750914,,,0.08037446907733732,
-0.1620970640945594,-0.16939091137750914,0.13376230667912176,-2.228456284378403,0.08037446907733732,0.09158793928462279
-1.432508391727224,-0.5609578813801617,,,-1.0150348791604267,
-1.1784261262006912,-0.5609578813801617,-0.49998117577033596,0.8559802998535191,-1.0150348791604267,-0.44226370830173556
0.6001497324850394,0.237164071201133,,,-0.10712803197237004,
1.1083142635381054,0.237164071201133,1.2885837635870225,-2.334816166593297,-0.10712803197237004,1.0643842748864314
-0.6702615951476253,0.10368502764206555,,,0.2432055884099779,
-0.9243438606741582,0.8909112788501297,,,2.5524469171274267,
-0.6702615951476253,0.8909112788501297,2.358906089501662,-1.5902969910890399,2.5524469171274267,1.966000390810059
-0.41617932962109233,0.8909112788501297,3.0912318914432575,-1.430757167766699,2.5524469171274267,3.1997908652318654
-0.1620970640945594,0.8909112788501297,1.9598824153668177,-1.0584975800145706,2.5524469171274267,-0.27617652905264634
-2.194755188306823,-0.8829021402606059,,,-1.2518801436442677,
0.3460674669585065,0.5235711531188155,,,-0.3538418491430376,
1.1083142635381054,0.5235711531188155,-0.31689972528493704,0.7496204176386252,-0.3538418491430376,-0.28803989899900984
-0.1620970640945594,0.7219179419264037,,,-1.1679974458062408,
1.1083142635381054,0.23539784068817263,,,-0.8324666544541327,
-1.94067292278029,-0.2753191321135239,,,-1.172931722149654,
0.6001497324850394,0.2152338419872112,,,-0.8867436942316796,
0.8542319980115723,0.2152338419872112,-0.11973508630066132,-0.31397840451031345,-0.8867436942316796,-0.12195271974992056
-0.1620970640945594,-0.09522850056518546,,,-0.7683210619897591,
0.09198520143197353,-0.09522850056518546,-0.6267298722602275,1.0687000642833069,-0.7683210619897591,-0.5490340378190073
-1.94067292278029,-0.01968399259617731,,,-0.640029877061012,
0.6001497324850394,0.49406495852042814,,,-0.8768751415448529,
1.870561060117704,1.4828280791805692,,,-1.089049024311627,
-1.1784261262006912,-0.43901438025547784,,,0.3813653260255518,
-0.9243438606741582,-0.43901438025547784,-0.6267298722602275,-1.8030167555188277,0.3813653260255518,-0.5490340378190073
-1.94067292278029,-1.2972784034072207,,,-1.158128893119414,
-1.686590657253757,-1.2972784034072207,-1.0633087157254095,-0.5266981689401012,-1.158128893119414,-0.9167985061562763
1.3623965290646383,2.415095677302366,,,-1.0594433662511469,
2.37872559117077,2.415095677302366,-0.8238945112445032,-0.9521376977996767,-1.0594433662511469,-0.7151212170680965
-1.686590657253757,-1.122382557573809,,,1.6790800043432632,
-0.41617932962109233,-0.30192868515596427,,,-0.8324666544541327,
-0.1620970640945594,-0.15168015711203645,,,-0.96075783938288,
-2.194755188306823,-1.1806450479504376,,,-1.1778659984930673,
-1.94067292278029,-1.1806450479504376,-0.9506432077343948,0.4305407709939436,-1.1778659984930673,-0.8218915465853682
-0.6702615951476253,-0.8884696398104012,,,0.440576642146512,
-0.6702615951476253,0.42998444043915307,,,-0.6597669824346655,
-0.41617932962109233,0.42998444043915307,-0.9788095847321484,-0.633058051154995,-0.6597669824346655,-0.8456182864780952
-0.6702615951476253,-1.8159886703334513,,,0.8994643420839538,
-1.94067292278029,-1.7081078902657765,2.541987539987061,-0.2076185222954196,0.8994643420839538,2.1202242001127845
-0.1620970640945594,-1.8159886703334513,2.541987539987061,-0.2076185222954196,0.8994643420839538,2.1202242001127845
-1.432508391727224,-1.7081078902657765,1.659441060724112,0.14691441842089278,0.8994643420839538,-0.11008934980355704
0.09198520143197353,-1.8159886703334513,1.2181678210926383,0.3241808887790497,0.8994643420839538,-0.11008934980355704
-1.1784261262006912,-1.7081078902657765,0.7844056153272315,0.5369006532088375,0.8994643420839538,-0.8218915465853682
0.3460674669585065,-1.8159886703334513,0.4952308114836275,0.6787138294953621,0.8994643420839538,-0.8218915465853682
-0.9243438606741582,-1.7081078902657765,0.46371129436709363,0.6432605354237313,0.8994643420839538,0.210221638748258
-1.432508391727224,-1.2923579770234244,,,0.973478487235154,
-1.1784261262006912,-1.2923579770234244,-0.23240059429167603,0.3241808887790497,0.973478487235154,-0.21685967932082872
-0.9243438606741582,-1.2923579770234244,-0.26760856553886814,-0.3671583456177604,0.973478487235154,-0.27617652905264634
-0.6702615951476253,-1.2923579770234244,-0.448342817941121,0.07600783027763083,0.973478487235154,-0.703257847121733
-0.1620970640945594,-0.36819757204518944,,,1.3978262527687022,
0.09198520143197353,0.1714103300931306,,,1.4669061215764891,
0.3460674669585065,0.1714103300931306,-0.2605669712894297,0.3241808887790497,1.4669061215764891,-0.24058641921355575
0.6001497324850394,0.1714103300931306,1.246334198090392,-0.4735182278326543,1.4669061215764891,2.2981747493082376
0.09198520143197353,0.4947304334536409,,,0.06063736370368391,
0.3460674669585065,0.4947304334536409,0.894254485618471,-0.7394179333698889,0.06063736370368391,0.7322099163882528
0.6001497324850394,0.4947304334536409,0.5773827443937422,-0.26079846340286655,0.06063736370368391,0.19835826880189447
0.8542319980115723,0.42998444043915307,,,1.8271082946456638,
1.3623965290646383,0.42998444043915307,-0.8802272652400106,1.2814198287130945,1.8271082946456638,-0.7625746968535506
1.6164787945911712,0.42998444043915307,0.33796853991283593,0.5900805943162843,1.8271082946456638,1.2897883038673383
-0.6702615951476253,-1.2660979140881226,,,-0.5857528372834652,
-0.1620970640945594,-1.2660979140881226,-1.0492255272265327,-1.1648574622294643,-0.5857528372834652,-0.9049351362099128
0.09198520143197353,-1.2660979140881226,-0.8731856709905722,-0.4735182278326543,-0.5857528372834652,-0.6083508875508249
1.3623965290646383,-0.1101622290921739,,,-1.271617249017921,
1.3623965290646383,0.9695317435148183,,,-0.09725947928554335,
-1.1784261262006912,-1.6878823000024084,,,-0.19101072981039702,
0.09198520143197353,-0.6582150620553175,,,0.25800841744021796,
0.6001497324850394,-0.6582150620553175,0.16192868367687543,-0.42033828672520734,0.25800841744021796,0.11531467917734983
-0.41617932962109233,0.2603097409199907,,,-0.7189782985556257,
0.09198520143197353,0.2603097409199907,0.3309269456633975,0.6432605354237313,-0.7189782985556257,0.25767511853371206
0.09198520143197353,-0.032401557247076794,,,0.016228876612963745,
0.3460674669585065,-0.032401557247076794,-0.34506610228269075,0.9623401820684129,0.016228876612963745,-0.3117666388917369
0.6001497324850394,-0.032401557247076794,0.29571897441620537,0.16464106545670892,0.016228876612963745,0.7678000262273434
0.8542319980115723,-0.032401557247076794,0.05395757185215295,0.1823677124925247,0.016228876612963745,-0.382946858569918
-0.1620970640945594,-0.03699976415887291,,,0.021163152956377097,
0.09198520143197353,-0.03699976415887291,-0.7253121917523654,1.3877797109279884,0.021163152956377097,-0.6320776274435519
1.1083142635381054,1.3123875276471304,,,-0.9656921157262932,
1.870561060117704,1.3123875276471304,-0.9928927732310253,0.3241808887790497,-0.9656921157262932,-0.8574816564244587
-0.41617932962109233,0.552227422333558,,,-0.8670065888580262,
0.09198520143197353,0.552227422333558,-0.38731566777932125,-0.633058051154995,-0.8670065888580262,-0.34735674873082745
0.3460674669585065,0.552227422333558,-0.5985634952624738,-0.3671583456177604,-0.8670065888580262,-0.703257847121733
-1.432508391727224,-0.38110641918281474,,,0.5984734851357393,
-1.1784261262006912,-0.38110641918281474,1.3026669520858993,0.3241808887790497,0.5984734851357393,1.076247644832795
-0.41617932962109233,-2.3632439786428887,,,-0.2847619803352507,
0.3460674669585065,-0.6918355885260429,,,-0.05778526853823653,
-0.1620970640945594,0.27827931340541134,,,-0.2502220459313573,
-0.1620970640945594,1.884974562040211,,,-0.4377245469810646,
0.09198520143197353,1.884974562040211,-0.021152766808523456,0.21782100656415587,-0.4377245469810646,-0.03890913012537592
0.3460674669585065,1.884974562040211,-0.5211059585186512,0.9623401820684129,-0.4377245469810646,-0.8812083963171858
0.6001497324850394,1.884974562040211,-0.39201006394561366,0.9977934761400437,-0.4377245469810646,-0.13381608969628409
-1.432508391727224,-0.8712644697379823,,,-0.7683210619897591,
0.3460674669585065,0.3646573729098684,,,0.721830393721073,
0.6001497324850394,0.3646573729098684,-0.6830626262557349,-0.2076185222954196,0.721830393721073,-0.5964875176044614
0.8542319980115723,0.3646573729098684,-0.26760856553886814,-0.686237992262442,0.721830393721073,0.10345130923098632
1.1083142635381054,0.3646573729098684,0.5891187348094726,-0.7394179333698889,0.721830393721073,1.9185469110246047
1.6164787945911712,0.40156753705231263,,,0.6675533539435262,
-1.94067292278029,0.9907302177787424,-0.31689972528493704,0.0051012421343681275,0.6675533539435262,-0.28803989899900984
2.124643325644237,0.40156753705231263,-0.31689972528493704,0.0051012421343681275,0.6675533539435262,-0.28803989899900984
-1.432508391727224,0.9907302177787424,0.6548402811375648,-0.7748712274415203,0.6675533539435262,2.167677679898239
-0.1620970640945594,-0.9418327990181773,,,-0.2058135588406371,
0.09198520143197353,-0.9418327990181773,-0.5422307412669665,0.4305407709939436,-0.2058135588406371,-0.47785381814082617
-0.9243438606741582,1.2276002570216102,,,3.233377052518469,
-0.41617932962109233,1.2276002570216102,5.4994571247511965,-1.483937108874146,3.233377052518469,4.611531888849124
-0.1620970640945594,1.2276002570216102,3.316562907425287,-1.5902969910890399,3.233377052518469,0.9338872054764327
0.09198520143197353,1.2276002570216102,2.0819367156904174,-1.625750285160671,3.233377052518469,-0.34735674873082745
0.6001497324850394,-2.4983027118155765,,,-1.2222744855837875,
0.09198520143197353,-0.844469206672886,,,-0.9459550103526398,
0.6001497324850394,0.559840224266917,,,-0.99036349744336,
0.8542319980115723,0.559840224266917,-0.7393953802512422,-2.122096402163509,-0.99036349744336,-0.6439409973899154
0.09198520143197353,-0.5547408817100057,,,0.31228545721776485,
0.3460674669585065,-0.5547408817100057,0.035179987186983896,-0.7394179333698889,0.31228545721776485,0.008544349660078157
0.8542319980115723,-0.5547408817100057,0.94354564536454,-1.1648574622294643,0.31228545721776485,1.5389190727409723
0.09198520143197353,0.3343034406271418,,,-0.8670065888580262,
0.6001497324850394,0.3343034406271418,-0.1901510287950455,0.6432605354237313,-0.8670065888580262,-0.18126956948173817
0.3460674669585065,-0.6360139032824995,,,-1.2074716565535475,
1.1083142635381054,1.0401822090637078,,,0.9142671711141938,
0.6001497324850394,-1.0971553278266952,,,-0.8176638254238927,
0.8542319980115723,-1.0971553278266952,-0.6408130607591044,0.8559802998535191,-0.8176638254238927,-0.5608974077653708
1.1083142635381054,-1.0971553278266952,-0.6971458147546117,1.01552012317586,-0.8176638254238927,-0.6558043673362789
0.09198520143197353,-0.5559594182313351,,,-0.11699658465919675,
0.09198520143197353,-0.6527586757892895,,,-1.0989175769984538,
0.3460674669585065,0.37458623744633535,,,0.026097429299790448,
0.6001497324850394,0.37458623744633535,-0.10565189780178448,0.3241808887790497,0.026097429299790448,-0.11008934980355704
-0.9243438606741582,-0.13625646793289536,,,2.384681521451373,
-0.6702615951476253,-0.13625646793289536,-0.10565189780178448,-1.483937108874146,2.384681521451373,-0.11008934980355704
-0.1620970640945594,-0.13625646793289536,1.7110794185533276,-1.430757167766699,2.384681521451373,2.950660096358231
-1.1784261262006912,1.7020892225868225,,,-0.9656921157262932,
-0.9243438606741582,1.7020892225868225,-0.8520608882422569,1.1750599464982006,-0.9656921157262932,-0.7388479569608236
0.09198520143197353,-0.4023263619731387,,,0.04583453467344386,
0.3460674669585065,-0.4023263619731387,-0.13381827479953817,-0.2076185222954196,0.04583453467344386,-0.13381608969628409
-0.1620970640945594,0.2928240314748762,,,0.8205159205893401,
0.09198520143197353,0.2928240314748762,-1.021059150228779,0.7496204176386252,0.8205159205893401,-0.8812083963171858
0.3460674669585065,0.2928240314748762,-0.15494305754785342,-0.15443858118797268,0.8205159205893401,0.5779861070855271
0.6001497324850394,0.2928240314748762,0.11967911818024492,-0.8812311096564142,0.8205159205893401,0.5423959972464365
-0.1620970640945594,0.0004832435352596914,,,0.958675658204914,
0.3460674669585065,0.0004832435352596914,0.37317651116002803,0.21782100656415587,0.958675658204914,0.2932652283728026
-0.1620970640945594,1.1685808958330623,,,0.5392621690147791,
-0.1620970640945594,1.1685808958330623,-0.7253121917523654,-0.42033828672520734,0.5392621690147791,-0.6320776274435519
-0.9243438606741582,0.6924079640177192,-0.7253121917523654,-0.42033828672520734,0.5392621690147791,-0.6320776274435519
-0.9243438606741582,0.6924079640177192,-0.7253121917523654,-0.42033828672520734,0.5392621690147791,-0.6320776274435519
0.3460674669585065,-0.1374029884673072,-0.7253121917523654,-0.42033828672520734,0.5392621690147791,-0.6320776274435519
0.3460674669585065,-0.1374029884673072,-0.7253121917523654,-0.42033828672520734,0.5392621690147791,-0.6320776274435519
